First Last,First,Last,Company,Domain
Armand Marciano,Armand,Marciano,ABS by Allen Schwartz,www.absstyle.com
Laura Glover,Laura,Glover,Daydreamer LA,www.daydreamerla.com
Thomas Feinberg,Thomas,Feinberg,"Life is Good, Inc.",www.lifeisgood.com
Grace Hwang,Grace,Hwang,GoGo Heel,www.gogoheel.com
Gio Najar,Gio,Najar,Chi Chi London,www.chichiclothing.com
Larry Lefkowitz,Larry,Lefkowitz,Maggy of London International Ltd.,www.maggylondon.com
Anthony Avedisian,Anthony,Avedisian,Biltmore Tuxedos,www.biltmoretuxedos.com
John Okon,John,Okon,SweatVac Performance Wear,www.sweatvac.com
Larissa López Ibáñez,Larissa,Ibáñez,Bermuda Sands Apparel,www.bermudasandsapparel.com
Lenny Kanoff,Lenny,Kanoff,Michael's Jewelers,www.michaelsjewelers.com
Clara Grace,Clara,Grace,Filly Flair,www.fillyflair.com
Michael Kanoff,Michael,Kanoff,Michael's Jewelers,www.michaelsjewelers.com
Stephanie Stanton,Stephanie,Stanton,Original Paperbacks,www.originalpaperbacks.com
Samu Jussi Koski,Samu,Koski,Samuji,www.samuji.com
Ellie Rmeili,Ellie,Rmeili,Kendra Scott,www.kendrascott.com
Rafael D'avila,Rafael,D'avila,Garagem Korova,www.korova.com.br
Aldo Sermoneta,Aldo,Sermoneta,Sermoneta Gloves,www.sermonetagloves.com
Kirby Ellis,Kirby,Ellis,Custom Leathercraft Manufacturing,www.goclc.com
Toni Miller,Toni,Miller,"Texas Motion Sports, LLC",www.texasmotionsports.com
Mark Pucci,Mark,Pucci,UpMerch,www.upmerch.com
