First Last,First,Last,Company,Domain
Allison Hughes,Allison,Hughes,Figs,www.wearfigs.com
Sarah Gibson Tuttle,Sarah,Tuttle,"Olive&June, Llc",www.olivejune.com
Chris Baladad,Chris,Baladad,Sketch Lab Company,www.sketchlabco.com
Katie O'neill,Katie,O'neill,Mushmina,www.mushmina.com
Marissa Webb,Marissa,Webb,Marissa Webb,www.marissa-webb.com
Brenda Cascio,Brenda,Cascio,Gracious Bridal,www.graciousbridal.com
Aaina Jain Malik,Aaina,Malik,Blu & Blue New York,www.bluandblue.com
Christie Jones Echols,Christie,Echols,Echo Design Group,www.echodesign.com
Bram Kleppner,Bram,Kleppner,Danforth Pewterers Ltd.,www.danforthpewter.com
Bobby Clampett,Bobby,Clampett,Impact Zone Golf,www.impactzonegolf.com
Stephanie Lynn,Stephanie,Lynn,Sweet Spot Skirts,www.sweetspotskirts.com
Laura Hurley,Laura,Hurley,Hurley International LLC,www.hurley.com
Fred Magnanimi,Fred,Magnanimi,"Luca + Danni, Inc.",www.lucadanni.com
Effie Zion,Effie,Zion,Effie’s Boutique,www.effies.com
Katie Melamed Diamond,Katie,Diamond,Katie Diamond Jewelry,www.katiediamondjewelry.com
Carina Kuo,Carina,Kuo,"Sports Art America, Inc",www.gosportsart.com
Laura Bach Y Rita,Laura,Rita,Revival Rugs,www.revivalrugs.com
Scot Tatelman,Scot,Tatelman,STATE Bags,www.statebags.com
William Kay Rood,William,Rood,Roma Boots,www.romaboots.com
Allison Calder,Allison,Calder,Anson Calder,www.ansoncalder.com
