First Last,First,Last,Company,Domain
Shane Vitaly Foran,Shane,Foran,Vitaly,www.vitalydesign.com
Trina Turk,Trina,Turk,"L2t, Inc.",www.trinaturk.com
Hak Kyun Kim,Hak,Kim,Siany,www.siany.com
Eliane Carafoli,Eliane,Carafoli,Tramontana,www.tramontana.eu
Amy Wollmer Miraflor,Amy,Miraflor,Evy's Tree,www.evystree.com
Charlotte Luongo Anderson,Charlotte,Anderson,"Electric Visual Evolution, LLC",www.electriccalifornia.com
Stephanie Lin,Stephanie,Lin,Kestan,www.kestan.co
Tim Lam,Tim,Lam,Amiclubwear.com,www.amiclubwear.com
Will Yoshikawa Chen,Will,Chen,Garrison Bespoke,www.garrisonbespoke.com
Jesse Smith,Jesse,Smith,Jsnl Llc,www.jsnlonline.com
Erik Valentin Bergström,Erik,Bergström,Grand Frank,www.grandfrank.com
Joseph Zwillinger,Joseph,Zwillinger,"Bozz, Inc.",www.allbirds.com
Jena Brown,Jena,Brown,Yaya,www.yaya.nl
James Sebastian,James,Sebastian,Alchemy Works,www.alchemyworks.us
Candice Galek Click Follow To Learn,Candice,Learn,Bikini Luxe,www.bikiniluxe.com
Andrei Filip,Andrei,Filip,Adore Me,www.adoreme.com
Bob Glashan,Bob,Glashan,"Freebord Manufacturing, Inc.",www.freebord.com
Deedra George,Deedra,George,By George,www.bygeorgeaustin.com
Andrew Greatrex,Andrew,Greatrex,Urban Expressions,www.urbanexpressions.net
Daniela Corte,Daniela,Corte,Daniela Corte,www.danielacorte.com
